DATETIME,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS10M,CLRSKY_SFC_SW_DWN,T2M,ALLSKY_SFC_LW_DWN,PS,RH2M,ALLSKY_SFC_SW_DIFF,PRECTOTCORR,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DWN_W,CLRSKY_SFC_SW_DWN_W,ALLSKY_SFC_SW_DIFF_W,ALLSKY_SFC_SW_DNI_W,pv_production_kwh,CELL_TEMP_C,TEMP_DERATE,POA_IRRADIANCE,AC_POWER_KW,hour,month,clearness_ratio
2023-06-04 21:00:00,2023,6,4,21,0.0,5.06,0.0,20.08,386.67,101.19,89.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,12.49,1.0563,0.0,0.0,21,6,0.0
2023-06-04 22:00:00,2023,6,4,22,0.0,4.45,0.0,20.06,379.25,101.21,89.11,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,13.38,1.0523,0.0,0.0,22,6,0.0
2023-06-04 23:00:00,2023,6,4,23,0.0,3.97,0.0,20.0,376.2,101.21,88.27,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,14.04,1.0493,0.0,0.0,23,6,0.0
2023-06-05 00:00:00,2023,6,5,0,0.0,3.45,0.0,19.94,370.85,101.19,87.69,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,14.76,1.0461,0.0,0.0,0,6,0.0
2023-06-05 01:00:00,2023,6,5,1,0.0,3.0,0.0,19.96,377.27,101.17,86.4,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,15.46,1.0429,0.0,0.0,1,6,0.0
2023-06-05 02:00:00,2023,6,5,2,0.0,2.77,0.0,20.02,376.4,101.16,85.39,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,15.86,1.0411,0.0,0.0,2,6,0.0
2023-06-05 03:00:00,2023,6,5,3,0.0,2.52,0.0,20.11,379.9,101.15,85.59,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,16.33,1.039,0.0,0.0,3,6,0.0
2023-06-05 04:00:00,2023,6,5,4,0.0,2.65,0.0,20.18,386.45,101.13,86.62,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,16.2,1.0396,0.0,0.0,4,6,0.0
2023-06-05 05:00:00,2023,6,5,5,18.1,3.17,27.0,20.29,390.98,101.1,87.88,19.8,0.79,0.86,5027.781800000001,7500.006,5500.004400000001,238.88908,0.031,16.1,1.04,36.57,0.031,5,6,0.6703455427576757
2023-06-05 06:00:00,2023,6,5,6,100.75,3.88,153.65,20.61,394.05,101.09,88.34,83.57,0.95,35.01,27986.133500000004,42680.589700000004,23213.90746,9725.00778,0.149,17.94,1.0318,178.72,0.149,6,6,0.6557067640301723
2023-06-05 07:00:00,2023,6,5,7,210.98,4.46,334.73,20.88,396.92,101.1,88.31,160.52,0.7,84.23,58605.60244,92980.62994000001,44588.92456000001,23397.240940000003,0.297,20.78,1.019,360.75,0.297,7,6,0.6302971639913841
2023-06-05 08:00:00,2023,6,5,8,322.38,4.77,523.67,21.17,399.1,101.11,87.07,205.55,0.49,176.32,89550.07164000001,145464.00526,57097.267900000006,48977.816960000004,0.418,24.09,1.0041,514.16,0.418,8,6,0.6156155295977819
2023-06-05 09:00:00,2023,6,5,9,578.62,4.86,691.8,21.47,392.25,101.1,85.23,327.09,0.43,241.64,160727.90636000002,192166.8204,90858.40602,67122.27592,0.692,32.26,0.9673,883.8,0.692,9,6,0.8363965938181646
2023-06-05 10:00:00,2023,6,5,10,717.47,4.95,820.45,21.66,388.45,101.11,83.33,362.02,0.36,318.88,199297.38166,227902.96010000003,100561.19156,88577.84864000001,0.809,36.66,0.9475,1055.24,0.809,10,6,0.8744824492870384
2023-06-05 11:00:00,2023,6,5,11,823.45,4.79,898.67,21.8,384.67,101.12,81.34,365.27,0.36,418.68,228736.29410000003,249630.75526,101463.97006,116300.09304,0.833,40.35,0.9309,1164.25,0.833,11,6,0.9162975104348534
2023-06-05 12:00:00,2023,6,5,12,593.95,4.56,843.05,21.95,395.7,101.12,79.51,333.35,0.38,214.82,164986.24310000002,234180.7429,92597.29630000002,59672.269960000005,0.704,33.67,0.961,904.97,0.704,12,6,0.7045244000659511
2023-06-05 13:00:00,2023,6,5,13,568.15,4.6,809.6,22.01,396.3,101.08,78.04,314.48,0.4,213.98,157819.5707,224889.0688,87355.62544000002,59438.936440000005,0.672,32.86,0.9646,861.56,0.672,13,6,0.7017654375426907
2023-06-05 14:00:00,2023,6,5,14,611.1,4.9,719.88,21.91,389.38,101.07,77.17,360.57,0.39,194.69,169750.13580000002,199966.82664,100158.41346000001,54080.59882000001,0.737,33.66,0.961,947.52,0.737,14,6,0.8488903027028079
2023-06-05 15:00:00,2023,6,5,15,462.83,5.2,584.25,21.66,387.25,101.05,77.35,268.93,0.51,215.82,128563.99174,162291.79650000003,74702.83754000001,59950.04796,0.569,28.32,0.985,713.75,0.569,15,6,0.7921766501041504
2023-06-05 16:00:00,2023,6,5,16,354.2,5.47,417.65,21.48,382.15,101.03,77.82,235.98,0.4,137.98,98388.9676,116013.9817,65550.05244,38327.80844,0.466,24.34,1.003,574.37,0.466,16,6,0.8480765040667927
2023-06-05 17:00:00,2023,6,5,17,194.43,5.87,242.6,21.36,385.67,101.02,78.32,163.77,0.28,59.98,54008.376540000005,67388.9428,45491.70306000001,16661.12444,0.289,18.63,1.0287,347.23,0.289,17,6,0.8014394004971126
2023-06-05 18:00:00,2023,6,5,18,68.18,6.36,92.35,21.21,393.15,101.04,78.68,61.45,0.18,9.41,18938.904040000005,25652.7983,17069.458100000003,2613.89098,0.107,13.8,1.0504,125.51,0.107,18,6,0.7382702948533314
2023-06-05 19:00:00,2023,6,5,19,6.82,6.59,8.75,20.81,392.52,101.07,80.86,8.37,0.18,0.0,1894.4459600000002,2430.5575000000003,2325.00186,0.0,0.013,11.14,1.0624,14.63,0.013,19,6,0.7793395040566793
2023-06-05 20:00:00,2023,6,5,20,0.0,6.8,0.0,20.22,395.12,101.13,83.57,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,10.02,1.0674,0.0,0.0,20,6,0.0
2023-06-05 21:00:00,2023,6,5,21,0.0,6.6,0.0,19.64,380.8,101.2,86.27,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,9.74,1.0687,0.0,0.0,21,6,0.0
2023-06-05 22:00:00,2023,6,5,22,0.0,6.04,0.0,19.41,370.45,101.24,87.19,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,10.35,1.0659,0.0,0.0,22,6,0.0
2023-06-05 23:00:00,2023,6,5,23,0.0,5.29,0.0,19.4,364.65,101.24,86.6,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,11.46,1.0609,0.0,0.0,23,6,0.0
2023-06-06 00:00:00,2023,6,6,0,0.0,4.57,0.0,19.38,367.3,101.22,85.84,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,12.52,1.0561,0.0,0.0,0,6,0.0
2023-06-06 01:00:00,2023,6,6,1,0.0,3.99,0.0,19.3,368.27,101.2,86.03,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,13.32,1.0526,0.0,0.0,1,6,0.0
2023-06-06 02:00:00,2023,6,6,2,0.0,3.36,0.0,19.24,363.67,101.18,86.19,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,14.2,1.0486,0.0,0.0,2,6,0.0
2023-06-06 03:00:00,2023,6,6,3,0.0,2.67,0.0,19.2,363.12,101.18,86.05,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,15.2,1.0441,0.0,0.0,3,6,0.0
2023-06-06 04:00:00,2023,6,6,4,0.0,2.16,0.0,19.13,364.88,101.19,86.15,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,15.89,1.041,0.0,0.0,4,6,0.0
2023-06-06 05:00:00,2023,6,6,5,23.1,1.84,26.45,19.08,370.95,101.21,86.43,24.82,0.07,1.3,6416.671800000001,7347.2281,6894.449960000001,361.11140000000006,0.039,17.04,1.0358,46.26,0.039,5,6,0.8733129182261541
2023-06-06 06:00:00,2023,6,6,6,105.9,1.76,152.57,19.34,378.45,101.23,85.7,87.47,0.1,61.81,29416.690200000005,42380.58946,24297.24166,17169.45818,0.155,20.01,1.0225,187.51,0.155,6,6,0.6941030733232397
2023-06-06 07:00:00,2023,6,6,7,222.82,2.19,335.35,19.78,385.58,101.25,84.45,154.7,0.16,121.9,61894.49396,93152.85230000001,42972.2566,33861.1382,0.299,23.46,1.0069,367.16,0.299,7,6,0.6644381558426842
2023-06-06 08:00:00,2023,6,6,8,347.4,2.7,526.35,20.19,392.65,101.27,83.3,223.14,0.19,138.62,96500.0772,146208.45030000003,61983.382920000004,38505.58636,0.445,27.0,0.991,555.59,0.445,8,6,0.6600158449399735
2023-06-06 09:00:00,2023,6,6,9,462.45,3.27,696.22,20.52,393.48,101.29,82.5,287.15,0.23,170.99,128458.4361,193394.59916,79763.9527,47497.260220000004,0.577,30.07,0.9772,730.36,0.577,9,6,0.6642287434593326
2023-06-06 10:00:00,2023,6,6,10,540.65,3.92,826.38,20.74,395.12,101.32,81.8,324.9,0.19,202.0,150180.6757,229550.18364,90250.0722,56111.156,0.662,31.76,0.9696,843.79,0.662,10,6,0.6542381782737018
2023-06-06 11:00:00,2023,6,6,11,702.08,4.39,905.0,20.85,392.1,101.35,81.73,371.17,0.23,306.97,195022.37824000002,251389.09000000003,103102.86026000002,85269.51266000001,0.805,36.21,0.9496,1048.39,0.805,11,6,0.7757781483114384
2023-06-06 12:00:00,2023,6,6,12,822.92,4.66,935.15,20.88,377.0,101.37,82.11,326.42,0.17,468.76,228589.07176,259764.09670000002,90672.29476,130211.21528,0.833,39.61,0.9343,1127.47,0.833,12,6,0.8799862268232617
2023-06-06 13:00:00,2023,6,6,13,879.55,4.74,899.72,20.89,369.38,101.38,82.39,302.29,0.12,586.69,244319.6399,249922.42216000002,83969.51162,162969.57482000004,0.833,41.27,0.9268,1161.59,0.833,13,6,0.9775808278344064
2023-06-06 14:00:00,2023,6,6,14,754.08,4.74,807.65,20.87,363.73,101.37,82.56,203.93,0.09,627.32,209466.83424000003,224347.40170000002,56647.26754000001,174255.69496000002,0.722,37.33,0.9445,944.35,0.722,14,6,0.9336706077253666
2023-06-06 15:00:00,2023,6,6,15,662.22,4.68,668.2,20.83,360.1,101.36,82.75,212.15,0.07,587.19,183950.14716000002,185611.25960000002,58930.6027,163108.46382000003,0.666,34.5,0.9572,860.16,0.666,15,6,0.9910491004952103
2023-06-06 16:00:00,2023,6,6,16,487.4,4.63,493.17,20.87,360.3,101.32,82.51,185.68,0.05,495.29,135388.9972,136991.77626,51577.81904,137580.66562,0.525,29.16,0.9813,660.64,0.525,16,6,0.9882981764945628
2023-06-06 17:00:00,2023,6,6,17,298.12,4.57,301.25,20.96,359.12,101.28,81.83,145.98,0.01,377.15,82811.17736,83680.62250000001,40550.03244,104763.9727,0.354,23.42,1.0071,434.32,0.354,17,6,0.9896066735048183
2023-06-06 18:00:00,2023,6,6,18,119.4,4.42,120.78,20.93,358.02,101.28,81.85,80.95,0.0,160.68,33166.6932,33550.026840000006,22486.129100000002,44633.369040000005,0.163,18.03,1.0314,194.93,0.163,18,6,0.9885660824136246
2023-06-06 19:00:00,2023,6,6,19,10.38,4.38,10.45,20.62,356.08,101.31,84.44,11.46,0.0,0.53,2883.3356400000002,2902.7801,3183.3358800000005,147.22234000000003,0.018,14.37,1.0478,21.07,0.018,19,6,0.9932063917328487
2023-06-06 20:00:00,2023,6,6,20,0.0,4.56,0.0,20.45,352.38,101.34,85.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.61,1.0513,0.0,0.0,20,6,0.0
2023-06-06 21:00:00,2023,6,6,21,0.0,4.6,0.0,20.34,351.65,101.36,86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.44,1.052,0.0,0.0,21,6,0.0
2023-06-06 22:00:00,2023,6,6,22,0.0,4.59,0.0,20.23,353.17,101.36,87.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34,1.0524,0.0,0.0,22,6,0.0
2023-06-06 23:00:00,2023,6,6,23,0.0,4.46,0.0,20.12,353.3,101.35,87.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.43,1.0521,0.0,0.0,23,6,0.0
2023-06-07 00:00:00,2023,6,7,0,0.0,4.27,0.0,20.02,353.02,101.32,87.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62,1.0512,0.0,0.0,0,6,0.0
2023-06-07 01:00:00,2023,6,7,1,0.0,4.0,0.0,19.87,349.33,101.32,87.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87,1.0501,0.0,0.0,1,6,0.0
2023-06-07 02:00:00,2023,6,7,2,0.0,3.84,0.0,19.67,351.35,101.31,87.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.91,1.0499,0.0,0.0,2,6,0.0
2023-06-07 03:00:00,2023,6,7,3,0.0,3.83,0.0,19.48,351.02,101.29,87.77,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,13.74,1.0507,0.0,0.0,3,6,0.0
2023-06-07 04:00:00,2023,6,7,4,0.0,3.87,0.0,19.33,351.58,101.28,87.95,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,13.52,1.0516,0.0,0.0,4,6,0.0
2023-06-07 05:00:00,2023,6,7,5,29.5,4.12,31.4,19.31,353.77,101.28,87.55,29.63,0.01,21.78,8194.451000000001,8722.2292,8230.56214,6050.0048400000005,0.049,14.05,1.0493,57.15,0.049,5,6,0.9394605267348174
2023-06-07 06:00:00,2023,6,7,6,158.32,4.52,180.8,19.65,358.25,101.27,85.57,99.05,0.0,208.39,43977.81296,50222.26240000001,27513.910900000003,57886.15742,0.209,17.82,1.0323,250.73,0.209,6,6,0.8756588735681771
2023-06-07 07:00:00,2023,6,7,7,324.77,4.62,376.9,20.23,362.55,101.29,82.29,138.6,0.0,430.82,90213.96106,104694.5282,38500.0308,119672.31796,0.37,23.45,1.007,454.09,0.37,7,6,0.8616851640085859
2023-06-07 08:00:00,2023,6,7,8,519.03,4.71,570.88,20.97,367.42,101.29,77.52,198.83,0.0,515.12,144175.11534,158577.90464000002,55230.599740000005,143089.00336,0.557,30.12,0.9769,704.54,0.557,8,6,0.909173715713082
2023-06-07 09:00:00,2023,6,7,9,713.05,4.69,739.05,21.6,364.55,101.25,73.88,233.75,0.0,621.44,198069.6029,205291.8309,64930.607500000006,172622.36032000004,0.713,36.85,0.9467,931.14,0.713,9,6,0.9648183954828558
2023-06-07 10:00:00,2023,6,7,10,843.97,4.55,866.42,22.11,361.27,101.24,71.66,226.06,0.0,709.15,234436.29866000003,240672.41476,62794.49468,196986.26870000002,0.79,41.66,0.925,1054.89,0.79,10,6,0.9740876548467778
2023-06-07 11:00:00,2023,6,7,11,911.03,4.39,942.62,22.39,365.05,101.25,71.34,254.73,0.0,839.1,253064.09134,261839.09836000003,70758.38994000001,233083.5198,0.833,44.27,0.9133,1148.7,0.833,11,6,0.9664860002058091
2023-06-07 12:00:00,2023,6,7,12,876.5,4.7,958.58,22.46,372.75,101.23,72.09,357.02,0.0,1020.41,243472.41700000002,266272.43524,99172.30156,283447.44898,0.833,42.8,0.9199,1209.6,0.833,12,6,0.9143723900223351
2023-06-07 13:00:00,2023,6,7,13,872.72,5.19,920.88,22.45,373.73,101.19,72.93,339.86,0.0,648.35,242422.41616000002,255800.20464,94405.63108,180097.36630000002,0.833,41.94,0.9238,1189.81,0.833,13,6,0.9477011687720781
2023-06-07 14:00:00,2023,6,7,14,792.35,5.64,827.83,22.41,365.23,101.16,73.8,282.26,0.0,764.51,220097.39830000003,229952.96174000003,78405.61828000001,212364.05878000002,0.801,38.71,0.9383,1055.7,0.801,14,6,0.9571398026891962
2023-06-07 15:00:00,2023,6,7,15,668.08,6.11,687.17,22.3,363.75,101.13,75.28,213.9,0.0,631.87,185577.92624000003,190880.70826,59416.71420000001,175519.58486,0.674,34.01,0.9594,867.65,0.674,15,6,0.9722179777668151
2023-06-07 16:00:00,2023,6,7,16,504.12,6.42,510.88,22.16,360.62,101.12,76.64,161.67,0.0,572.64,140033.44536,141911.22464,44908.36926,159066.79392,0.522,28.28,0.9852,654.96,0.522,16,6,0.9867659983440371
2023-06-07 17:00:00,2023,6,7,17,298.9,6.73,316.3,22.0,362.23,101.1,77.74,144.72,0.0,383.04,83027.8442,87861.18140000002,40200.03216,106400.08512000002,0.357,21.25,1.0169,433.93,0.357,17,6,0.9449859469302974
2023-06-07 18:00:00,2023,6,7,18,115.43,6.76,129.7,21.67,362.67,101.1,81.29,85.32,0.0,144.87,32063.914540000005,36027.806599999996,23700.01896,40241.698860000004,0.165,15.14,1.0444,195.03,0.165,18,6,0.8899700079413421
2023-06-07 19:00:00,2023,6,7,19,9.18,6.6,11.35,21.27,372.67,101.11,85.03,11.88,0.0,1.63,2550.0020400000003,3152.7803000000004,3300.0026400000006,452.77814,0.017,11.66,1.06,20.26,0.017,19,6,0.8087393181217515
2023-06-07 20:00:00,2023,6,7,20,0.0,6.58,0.0,21.18,379.27,101.12,86.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.31,1.0616,0.0,0.0,20,6,0.0
2023-06-07 21:00:00,2023,6,7,21,0.0,6.34,0.0,21.18,382.92,101.13,86.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67,1.06,0.0,0.0,21,6,0.0
2023-06-07 22:00:00,2023,6,7,22,0.0,5.73,0.0,21.2,385.6,101.15,86.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,1.0558,0.0,0.0,22,6,0.0
2023-06-07 23:00:00,2023,6,7,23,0.0,5.16,0.0,21.18,384.83,101.14,85.53,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,13.44,1.052,0.0,0.0,23,6,0.0
2023-06-08 00:00:00,2023,6,8,0,0.0,4.42,0.0,21.06,388.08,101.11,84.66,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,14.43,1.0476,0.0,0.0,0,6,0.0
2023-06-08 01:00:00,2023,6,8,1,0.0,3.8,0.0,20.93,379.38,101.09,84.74,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,15.23,1.044,0.0,0.0,1,6,0.0
2023-06-08 02:00:00,2023,6,8,2,0.0,3.11,0.0,20.81,393.05,101.07,85.74,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,16.14,1.0398,0.0,0.0,2,6,0.0
2023-06-08 03:00:00,2023,6,8,3,0.0,2.38,0.0,20.77,394.12,101.06,86.86,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,17.2,1.0351,0.0,0.0,3,6,0.0
2023-06-08 04:00:00,2023,6,8,4,0.0,1.76,0.0,20.72,393.12,101.06,87.64,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,18.08,1.0311,0.0,0.0,4,6,0.0
2023-06-08 05:00:00,2023,6,8,5,23.65,1.28,26.48,20.73,389.7,101.07,87.73,24.43,1.99,1.36,6569.4497,7355.56144,6786.11654,377.77808000000005,0.038,19.55,1.0245,46.44,0.038,5,6,0.8930931611343982
2023-06-08 06:00:00,2023,6,8,6,113.57,1.18,151.88,20.88,382.65,101.1,86.75,94.79,1.14,39.44,31547.24746,42188.922640000004,26330.576620000003,10955.56432,0.165,22.66,1.0105,202.01,0.165,6,6,0.7477564672342162
2023-06-08 07:00:00,2023,6,8,7,225.02,1.65,334.85,21.14,387.85,101.12,85.02,161.21,0.39,123.75,62505.60556000001,93013.96330000002,44780.591380000005,34375.027500000004,0.303,25.7,0.9969,375.43,0.303,7,6,0.6720003822595721
2023-06-08 08:00:00,2023,6,8,8,338.92,2.1,524.28,21.6,392.92,101.14,81.86,163.44,0.09,323.66,94144.51976000001,145633.44984000002,45400.03632,89905.62748000001,0.39,29.04,0.9818,491.41,0.39,8,6,0.64644722963449
2023-06-08 09:00:00,2023,6,8,9,466.1,2.53,689.45,22.01,398.33,101.13,79.53,278.31,0.01,208.19,129472.32580000002,191514.04210000002,77308.39518,57830.60182,0.567,32.78,0.965,725.77,0.567,9,6,0.6760451431646339
2023-06-08 10:00:00,2023,6,8,10,618.03,2.69,815.05,22.46,401.88,101.12,77.9,405.57,0.02,172.58,171675.13734000002,226402.9589,112658.42346,47938.927240000005,0.76,37.74,0.9427,996.43,0.76,10,6,0.7582715682822302
2023-06-08 11:00:00,2023,6,8,11,683.45,2.57,890.6,22.88,396.02,101.08,77.0,336.51,0.04,557.76,189847.37410000002,247389.08680000002,93475.07478000001,154933.45728,0.751,40.38,0.9308,997.42,0.751,11,6,0.7674031356353743
2023-06-08 12:00:00,2023,6,8,12,847.8,2.79,936.83,23.25,394.1,101.02,75.98,358.77,0.14,484.95,235500.1884,260230.76374000002,99658.41306,134708.4411,0.833,45.56,0.9075,1182.54,0.833,12,6,0.9049657835831649
2023-06-08 13:00:00,2023,6,8,13,742.8,3.33,900.35,23.5,394.7,100.98,74.76,191.02,0.22,658.34,206333.4984,250097.42230000003,53061.153560000006,182872.36852000002,0.689,41.72,0.9248,921.02,0.689,13,6,0.8250115788175945
2023-06-08 14:00:00,2023,6,8,14,754.22,4.14,809.83,23.58,390.67,100.94,73.87,257.96,0.13,585.59,209505.72316000002,224952.95774000004,71655.61288,162664.01902,0.747,40.94,0.9283,994.9,0.747,14,6,0.9313301170244163
2023-06-08 15:00:00,2023,6,8,15,654.1,4.89,671.1,23.53,386.0,100.9,73.85,202.33,0.12,603.49,181694.58980000002,186416.8158,56202.82274000001,167636.24522,0.646,36.64,0.9476,842.88,0.646,15,6,0.9746670024333148
2023-06-08 16:00:00,2023,6,8,16,489.33,5.45,496.17,23.31,383.05,100.87,75.37,166.36,0.07,536.11,135925.10874,137825.11026000002,46211.148080000006,148919.56358000002,0.509,30.43,0.9756,644.55,0.509,16,6,0.9862124146715547
2023-06-08 17:00:00,2023,6,8,17,295.27,5.83,303.2,23.0,382.4,100.85,78.2,132.62,0.03,404.24,82019.51006,84222.2896,36838.91836,112288.97872000001,0.341,23.48,1.0068,419.01,0.341,17,6,0.9738424345566143
2023-06-08 18:00:00,2023,6,8,18,117.65,6.57,121.05,22.61,382.05,100.82,81.85,81.11,0.01,164.79,32680.581700000002,33625.026900000004,22530.57358,45775.03662,0.162,16.43,1.0386,193.33,0.162,18,6,0.9719044039289225
2023-06-08 19:00:00,2023,6,8,19,11.1,6.85,10.93,22.2,383.33,100.8,85.86,14.34,0.01,1.39,3083.3358000000003,3036.1135400000003,3983.3365200000003,386.11142,0.021,12.27,1.0573,24.48,0.021,19,6,1.015460616595005
2023-06-08 20:00:00,2023,6,8,20,0.0,6.3,0.0,22.04,381.2,100.86,87.89,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,12.59,1.0558,0.0,0.0,20,6,0.0
2023-06-08 21:00:00,2023,6,8,21,0.0,6.06,0.0,22.03,382.8,100.9,88.46,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,12.94,1.0543,0.0,0.0,21,6,0.0
2023-06-08 22:00:00,2023,6,8,22,0.0,6.27,0.0,21.98,382.77,100.89,88.6,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,12.58,1.0559,0.0,0.0,22,6,0.0
2023-06-08 23:00:00,2023,6,8,23,0.0,6.96,0.0,21.93,384.23,100.8,88.36,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,11.49,1.0608,0.0,0.0,23,6,0.0
2023-06-09 00:00:00,2023,6,9,0,0.0,7.13,0.0,21.81,384.23,100.75,88.73,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,11.11,1.0625,0.0,0.0,0,6,0.0
2023-06-09 01:00:00,2023,6,9,1,0.0,6.79,0.0,21.65,393.67,100.75,89.79,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,11.46,1.0609,0.0,0.0,1,6,0.0
2023-06-09 02:00:00,2023,6,9,2,0.0,6.36,0.0,21.44,389.75,100.74,91.5,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,11.9,1.059,0.0,0.0,2,6,0.0
2023-06-09 03:00:00,2023,6,9,3,0.0,5.32,0.0,21.35,402.25,100.74,92.88,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,13.37,1.0523,0.0,0.0,3,6,0.0
2023-06-09 04:00:00,2023,6,9,4,0.0,4.15,0.0,21.49,404.08,100.75,92.91,0.0,7.16,0.0,0.0,0.0,0.0,0.0,0.0,15.26,1.0438,0.0,0.0,4,6,0.0
2023-06-09 05:00:00,2023,6,9,5,13.02,3.46,22.7,21.86,407.85,100.79,92.25,12.92,12.94,0.0,3616.6695600000003,6305.560600000001,3588.8917600000004,0.0,0.021,17.08,1.0357,25.07,0.021,5,6,0.5735430157261794
2023-06-09 06:00:00,2023,6,9,6,81.12,2.69,120.85,22.11,402.9,100.77,92.22,71.0,42.83,0.0,22533.351360000004,33569.4713,19722.238,0.0,0.122,20.61,1.0198,147.36,0.122,6,6,0.6712397911477771
2023-06-09 07:00:00,2023,6,9,7,158.05,3.22,272.2,22.33,405.73,100.76,91.04,134.73,31.42,0.0,43902.812900000004,75611.1716,37425.02994,0.0,0.232,22.44,1.0115,283.75,0.232,7,6,0.5806371027292333
2023-06-09 08:00:00,2023,6,9,8,248.77,3.17,443.67,22.52,409.15,100.8,90.03,212.75,2.36,7.17,69102.83306,123241.76526000001,59097.2695,1991.6682600000001,0.361,25.54,0.9976,447.27,0.361,8,6,0.5607082725713423
2023-06-09 09:00:00,2023,6,9,9,396.6,0.97,604.38,22.92,415.55,100.9,88.42,271.74,0.06,79.18,110166.75480000001,167883.46764000002,75483.39372000001,21994.462040000002,0.505,33.86,0.9601,650.14,0.505,9,6,0.6562085836583216
2023-06-09 10:00:00,2023,6,9,10,492.58,3.2,731.22,22.83,408.6,100.94,88.71,389.81,0.01,65.45,136827.88724,203116.82916000002,108280.64218000001,18180.5701,0.667,33.42,0.9621,856.28,0.667,10,6,0.6736403905248892
2023-06-09 11:00:00,2023,6,9,11,517.53,4.35,809.67,22.5,409.0,100.99,89.61,349.45,0.08,83.36,143758.44834,224908.51326,97069.5221,23155.574080000002,0.661,32.15,0.9678,843.57,0.661,11,6,0.639185545734008
2023-06-09 12:00:00,2023,6,9,12,546.08,4.35,872.53,22.3,410.65,100.97,89.8,344.51,0.78,97.34,151689.01024000003,242369.63834,95697.29878,27038.91052,0.677,32.84,0.9647,867.51,0.677,12,6,0.6258574193925489
2023-06-09 13:00:00,2023,6,9,13,284.42,4.05,838.3,22.19,413.5,100.99,90.24,227.78,4.59,4.97,79005.61876000001,232861.2974,63272.272840000005,1380.55666,0.402,25.0,1.0,496.94,0.402,13,6,0.33928147526962277
2023-06-09 14:00:00,2023,6,9,14,321.73,2.42,750.08,22.05,403.8,101.04,91.06,259.82,18.17,0.0,89369.51594000001,208355.72224000003,72172.27996,0.0,0.449,28.47,0.9844,564.15,0.449,14,6,0.428927009216338
2023-06-09 15:00:00,2023,6,9,15,359.0,1.64,615.15,21.86,399.15,101.08,91.67,291.8,5.23,16.1,99722.30200000001,170875.1367,81055.62040000001,4472.225800000001,0.498,30.62,0.9747,631.25,0.498,15,6,0.5835965478394736
2023-06-09 16:00:00,2023,6,9,16,290.95,2.92,447.17,21.76,400.38,100.99,91.17,236.23,0.46,39.11,80819.5091,124213.98826000001,65619.49694,10863.89758,0.411,26.47,0.9934,511.36,0.411,16,6,0.6506459497597116
