datetime,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS10M,CLRSKY_SFC_SW_DWN,T2M,ALLSKY_SFC_LW_DWN,PS,RH2M,ALLSKY_SFC_SW_DIFF,PRECTOTCORR,ALLSKY_SFC_SW_DNI,pv_production_kwh,CELL_TEMP_C,TEMP_DERATE,POA_IRRADIANCE
2023-05-09 07:00:00,2023,5,9,7,114.2,6.22,293.23,17.22,383.95,101.24,84.27,97.62,0.42,10.59,0.175,11.46,1.0474,208.58
2023-05-09 08:00:00,2023,5,9,8,204.5,6.87,482.2,17.66,387.38,101.27,83.18,163.74,0.5,35.25,0.302,13.75,1.0394,362.8
2023-05-09 09:00:00,2023,5,9,9,231.25,7.28,652.33,18.08,390.5,101.28,82.72,190.37,0.97,2.94,0.345,14.39,1.0371,415.3
2023-05-09 10:00:00,2023,5,9,10,360.23,7.6,782.85,18.38,391.45,101.3,83.62,286.57,1.22,23.25,0.522,18.24,1.0237,637.28
2023-05-09 11:00:00,2023,5,9,11,484.83,7.65,860.65,18.58,392.12,101.29,85.05,344.35,1.02,83.82,0.661,22.26,1.0096,817.74
2023-05-09 12:00:00,2023,5,9,12,552.08,7.46,947.1,18.64,392.17,101.28,86.74,364.44,0.9,135.89,0.725,24.7,1.001,904.42
2023-05-09 13:00:00,2023,5,9,13,583.62,7.05,901.22,18.61,388.12,101.29,87.88,325.34,0.87,243.18,0.716,26.27,0.9955,898.16
2023-05-09 14:00:00,2023,5,9,14,607.22,6.43,798.1,18.54,375.8,101.29,88.35,280.09,0.66,373.94,0.696,27.87,0.99,878.01
2023-05-09 15:00:00,2023,5,9,15,505.45,5.74,645.0,18.48,365.0,101.29,88.07,198.16,0.41,447.99,0.557,25.67,0.9977,697.03
2023-05-09 16:00:00,2023,5,9,16,395.12,5.23,455.2,18.37,358.25,101.29,87.47,176.1,0.3,402.76,0.456,22.87,1.0074,565.37
2023-05-09 17:00:00,2023,5,9,17,205.98,4.76,250.6,18.16,358.5,101.32,87.65,123.16,0.21,253.86,0.267,17.46,1.0264,325.05
2023-05-09 18:00:00,2023,5,9,18,61.92,4.1,75.95,17.91,357.4,101.32,88.42,52.94,0.17,42.84,0.094,13.7,1.0396,113.1
2023-05-09 19:00:00,2023,5,9,19,0.0,3.29,0.0,17.6,345.95,101.35,89.95,0.0,0.16,0.0,0.0,12.66,1.0432,0.0
2023-05-09 20:00:00,2023,5,9,20,0.0,3.01,0.0,17.52,341.38,101.41,90.37,0.0,0.12,0.0,0.0,13.0,1.042,0.0
2023-05-09 21:00:00,2023,5,9,21,0.0,3.36,0.0,17.54,343.58,101.45,90.37,0.0,0.07,0.0,0.0,12.5,1.0438,0.0
2023-05-09 22:00:00,2023,5,9,22,0.0,3.89,0.0,17.59,346.2,101.45,90.41,0.0,0.02,0.0,0.0,11.76,1.0464,0.0
2023-05-09 23:00:00,2023,5,9,23,0.0,4.38,0.0,17.64,350.55,101.43,90.58,0.0,0.01,0.0,0.0,11.07,1.0488,0.0
2023-05-10 00:00:00,2023,5,10,0,0.0,4.7,0.0,17.55,360.9,101.38,91.29,0.0,0.02,0.0,0.0,10.5,1.0508,0.0
2023-05-10 01:00:00,2023,5,10,1,0.0,4.86,0.0,17.51,361.15,101.3,91.22,0.0,0.05,0.0,0.0,10.22,1.0517,0.0
2023-05-10 02:00:00,2023,5,10,2,0.0,5.25,0.0,17.55,370.12,101.26,90.71,0.0,0.09,0.0,0.0,9.68,1.0536,0.0
2023-05-10 03:00:00,2023,5,10,3,0.0,5.94,0.0,17.63,377.92,101.26,90.57,0.0,0.23,0.0,0.0,8.72,1.057,0.0
2023-05-10 04:00:00,2023,5,10,4,0.0,6.07,0.0,17.62,368.95,101.25,91.02,0.0,0.42,0.0,0.0,8.52,1.0577,0.0
2023-05-10 05:00:00,2023,5,10,5,9.45,5.89,13.9,17.6,370.9,101.24,92.16,11.4,0.23,3.96,0.017,9.06,1.0558,20.47
2023-05-10 06:00:00,2023,5,10,6,101.85,6.35,149.07,17.92,363.48,101.24,92.35,81.17,0.1,86.91,0.151,11.58,1.047,180.32
2023-05-10 07:00:00,2023,5,10,7,229.2,6.22,349.42,18.18,370.25,101.25,91.33,155.14,0.02,176.31,0.313,16.01,1.0315,379.19
2023-05-10 08:00:00,2023,5,10,8,386.35,5.44,550.62,18.42,373.5,101.27,89.14,207.57,0.0,292.14,0.474,22.33,1.0093,587.03
2023-05-10 09:00:00,2023,5,10,9,663.53,5.29,726.58,18.76,357.25,101.31,85.89,240.62,0.01,566.47,0.701,31.56,0.977,896.16
2023-05-10 10:00:00,2023,5,10,10,822.2,5.69,860.28,19.09,350.4,101.32,83.06,217.57,0.01,703.49,0.794,36.25,0.9606,1032.54
2023-05-10 11:00:00,2023,5,10,11,918.08,6.32,941.33,19.31,346.05,101.34,81.29,201.38,0.01,788.23,0.833,38.52,0.9527,1112.77
2023-05-10 12:00:00,2023,5,10,12,945.17,6.82,964.15,19.44,339.55,101.32,80.06,155.04,0.01,848.44,0.833,38.75,0.9519,1095.06
2023-05-10 13:00:00,2023,5,10,13,899.45,7.23,925.8,19.49,347.85,101.3,80.29,192.61,0.01,783.28,0.833,36.75,0.9589,1085.66
2023-05-10 14:00:00,2023,5,10,14,799.33,7.54,828.17,19.49,346.58,101.28,81.48,172.37,0.01,766.13,0.751,33.16,0.9714,965.98
2023-05-10 15:00:00,2023,5,10,15,666.38,7.62,681.62,19.41,339.52,101.25,82.79,130.5,0.01,783.62,0.626,28.8,0.9867,792.55
2023-05-10 16:00:00,2023,5,10,16,484.52,7.46,498.2,19.26,337.15,101.25,83.35,107.18,0.0,714.96,0.474,23.21,1.0063,588.14
2023-05-10 17:00:00,2023,5,10,17,284.33,7.26,295.05,18.97,334.17,101.25,82.97,83.53,0.0,603.36,0.301,16.97,1.0281,365.09
2023-05-10 18:00:00,2023,5,10,18,100.68,7.0,104.68,18.61,329.58,101.28,81.89,44.19,0.0,338.71,0.12,11.26,1.0481,143.4
2023-05-10 19:00:00,2023,5,10,19,0.0,6.44,0.0,18.18,322.92,101.33,82.16,0.0,0.0,0.0,0.0,8.52,1.0577,0.0
2023-05-10 20:00:00,2023,5,10,20,0.0,6.3,0.0,17.98,320.92,101.39,80.83,0.0,0.0,0.0,0.0,8.53,1.0576,0.0
2023-05-10 21:00:00,2023,5,10,21,0.0,6.29,0.0,17.86,318.88,101.42,78.64,0.0,0.0,0.0,0.0,8.42,1.058,0.0
2023-05-10 22:00:00,2023,5,10,22,0.0,6.37,0.0,17.73,318.05,101.41,77.21,0.0,0.0,0.0,0.0,8.18,1.0589,0.0
2023-05-10 23:00:00,2023,5,10,23,0.0,6.43,0.0,17.59,316.2,101.4,76.76,0.0,0.0,0.0,0.0,7.94,1.0597,0.0
2023-05-11 00:00:00,2023,5,11,0,0.0,6.48,0.0,17.49,316.5,101.37,76.91,0.0,0.0,0.0,0.0,7.77,1.0603,0.0
2023-05-11 01:00:00,2023,5,11,1,0.0,6.5,0.0,17.42,317.05,101.34,77.23,0.0,0.03,0.0,0.0,7.67,1.0607,0.0
2023-05-11 02:00:00,2023,5,11,2,0.0,6.54,0.0,17.41,317.77,101.33,77.1,0.0,0.04,0.0,0.0,7.6,1.0609,0.0
2023-05-11 03:00:00,2023,5,11,3,0.0,6.59,0.0,17.39,316.98,101.32,76.71,0.0,0.03,0.0,0.0,7.51,1.0612,0.0
2023-05-11 04:00:00,2023,5,11,4,0.0,6.62,0.0,17.4,317.62,101.33,76.5,0.0,0.03,0.0,0.0,7.47,1.0614,0.0
2023-05-11 05:00:00,2023,5,11,5,18.6,6.5,19.02,17.48,317.8,101.34,76.29,14.17,0.03,106.97,0.027,8.31,1.0584,32.3
2023-05-11 06:00:00,2023,5,11,6,169.68,6.26,177.77,18.01,323.58,101.37,73.73,57.08,0.01,518.69,0.187,13.92,1.0388,224.86
2023-05-11 07:00:00,2023,5,11,7,373.58,6.03,385.33,18.42,323.12,101.4,69.97,92.88,0.0,684.06,0.376,21.05,1.0138,463.38
2023-05-11 08:00:00,2023,5,11,8,473.65,5.72,475.83,18.74,323.25,101.42,66.96,211.99,0.0,388.48,0.544,24.96,1.0001,678.6
2023-05-11 09:00:00,2023,5,11,9,748.97,5.54,762.25,18.98,325.67,101.43,65.16,124.44,0.0,844.71,0.674,34.08,0.9682,869.28
2023-05-11 10:00:00,2023,5,11,10,883.33,5.25,893.53,19.19,324.27,101.43,64.24,124.1,0.0,892.38,0.764,38.92,0.9513,1003.31
2023-05-11 11:00:00,2023,5,11,11,962.58,4.93,971.33,19.35,324.4,101.42,64.38,128.91,0.0,920.92,0.819,42.04,0.9404,1087.21
2023-05-11 12:00:00,2023,5,11,12,961.67,4.82,966.45,19.45,319.4,101.4,65.04,132.65,0.0,877.34,0.82,42.27,0.9395,1089.91
2023-05-11 13:00:00,2023,5,11,13,921.7,4.73,936.72,19.47,330.25,101.35,65.93,166.86,0.0,829.31,0.818,41.18,0.9434,1083.02
2023-05-11 14:00:00,2023,5,11,14,825.97,4.52,827.58,19.43,318.33,101.3,66.56,115.96,0.0,874.08,0.716,38.46,0.9529,938.08
2023-05-11 15:00:00,2023,5,11,15,670.78,4.33,684.83,19.33,324.25,101.26,67.23,129.08,0.0,786.8,0.618,33.8,0.9692,795.57
2023-05-11 16:00:00,2023,5,11,16,474.15,4.14,496.5,19.1,327.52,101.24,68.55,132.11,0.0,660.62,0.477,27.71,0.9905,601.87
2023-05-11 17:00:00,2023,5,11,17,266.35,3.8,289.02,18.75,323.7,101.22,70.06,109.81,0.0,460.48,0.302,21.37,1.0127,372.51
2023-05-11 18:00:00,2023,5,11,18,89.43,3.08,99.65,18.31,319.73,101.22,72.32,62.51,0.0,149.04,0.124,16.48,1.0298,149.86
2023-05-11 19:00:00,2023,5,11,19,0.0,2.15,0.0,17.85,318.58,101.25,75.33,0.0,0.0,0.0,0.0,14.63,1.0363,0.0
2023-05-11 20:00:00,2023,5,11,20,0.0,1.28,0.0,17.68,331.48,101.31,75.15,0.0,0.0,0.0,0.0,15.76,1.0323,0.0
2023-05-11 21:00:00,2023,5,11,21,0.0,1.29,0.0,17.66,340.25,101.39,73.87,0.0,0.0,0.0,0.0,15.72,1.0325,0.0
2023-05-11 22:00:00,2023,5,11,22,0.0,1.09,0.0,17.56,347.25,101.43,72.2,0.0,0.17,0.0,0.0,15.92,1.0318,0.0
2023-05-11 23:00:00,2023,5,11,23,0.0,0.8,0.0,17.34,363.98,101.41,69.04,0.0,7.1,0.0,0.0,16.14,1.031,0.0
2023-05-12 00:00:00,2023,5,12,0,0.0,1.62,0.0,16.45,356.27,101.44,71.43,0.0,46.25,0.0,0.0,14.02,1.0384,0.0
2023-05-12 01:00:00,2023,5,12,1,0.0,1.84,0.0,15.57,346.02,101.35,73.04,0.0,31.95,0.0,0.0,12.81,1.0427,0.0
2023-05-12 02:00:00,2023,5,12,2,0.0,2.9,0.0,15.46,350.62,101.29,75.9,0.0,4.92,0.0,0.0,11.11,1.0486,0.0
2023-05-12 03:00:00,2023,5,12,3,0.0,3.02,0.0,15.24,350.95,101.28,79.67,0.0,11.61,0.0,0.0,10.71,1.05,0.0
2023-05-12 04:00:00,2023,5,12,4,0.0,3.21,0.0,15.2,351.3,101.25,82.55,0.0,9.68,0.0,0.0,10.38,1.0512,0.0
2023-05-12 05:00:00,2023,5,12,5,10.2,3.15,13.73,15.19,355.98,101.26,85.69,12.7,18.72,0.76,0.019,10.78,1.0498,22.48
2023-05-12 06:00:00,2023,5,12,6,85.88,3.67,129.82,15.56,359.88,101.24,86.94,73.6,23.07,40.91,0.131,12.74,1.0429,157.04
2023-05-12 07:00:00,2023,5,12,7,219.2,4.34,317.0,16.19,362.1,101.23,87.25,170.23,27.04,104.57,0.316,16.53,1.0296,383.78
2023-05-12 08:00:00,2023,5,12,8,350.85,4.87,513.03,16.99,364.33,101.2,86.22,203.44,19.83,244.15,0.445,20.65,1.0152,547.53
2023-05-12 09:00:00,2023,5,12,9,489.45,5.02,685.33,17.94,372.52,101.17,83.04,300.21,2.8,202.34,0.623,25.71,0.9975,779.69
2023-05-12 10:00:00,2023,5,12,10,586.78,4.8,815.05,18.81,376.0,101.13,79.79,333.59,0.65,233.46,0.716,29.95,0.9827,909.29
2023-05-12 11:00:00,2023,5,12,11,686.17,4.62,891.22,19.42,380.15,101.1,78.14,391.96,0.59,267.08,0.826,33.93,0.9687,1065.11
2023-05-12 12:00:00,2023,5,12,12,697.83,5.01,923.33,19.78,385.48,101.06,77.62,422.38,1.31,210.6,0.833,34.07,0.9682,1106.18
2023-05-12 13:00:00,2023,5,12,13,541.12,5.82,881.5,20.04,391.45,101.01,76.82,331.96,1.5,154.31,0.683,28.22,0.9887,862.06
2023-05-12 14:00:00,2023,5,12,14,520.35,6.65,778.58,20.17,392.52,100.94,76.5,373.39,1.24,82.84,0.702,26.46,0.9949,881.34
2023-05-12 15:00:00,2023,5,12,15,404.55,7.29,624.97,20.09,392.23,100.89,77.52,298.74,1.8,67.99,0.561,21.8,1.0112,693.37
2023-05-12 16:00:00,2023,5,12,16,297.88,7.92,435.88,19.85,386.6,100.87,79.49,195.91,2.33,143.75,0.401,17.28,1.027,487.28
2023-05-12 17:00:00,2023,5,12,17,157.48,8.83,236.75,19.56,386.25,100.85,81.2,122.53,1.21,90.5,0.232,11.24,1.0482,275.94
2023-05-12 18:00:00,2023,5,12,18,54.67,9.41,74.62,19.23,366.98,100.84,82.52,50.37,0.19,13.73,0.088,6.82,1.0636,103.37
2023-05-12 19:00:00,2023,5,12,19,0.0,9.5,0.0,18.81,359.85,100.85,84.43,0.0,0.01,0.0,0.0,4.56,1.0715,0.0
2023-05-12 20:00:00,2023,5,12,20,0.0,9.02,0.0,18.37,365.0,100.91,87.44,0.0,0.0,0.0,0.0,4.84,1.0706,0.0
2023-05-12 21:00:00,2023,5,12,21,0.0,8.58,0.0,18.01,359.02,100.97,90.65,0.0,0.02,0.0,0.0,5.14,1.0695,0.0
2023-05-12 22:00:00,2023,5,12,22,0.0,8.15,0.0,17.85,361.48,100.97,92.51,0.0,0.09,0.0,0.0,5.62,1.0678,0.0
2023-05-12 23:00:00,2023,5,12,23,0.0,7.52,0.0,17.79,368.7,100.95,93.63,0.0,0.15,0.0,0.0,6.51,1.0647,0.0
2023-05-13 00:00:00,2023,5,13,0,0.0,6.66,0.0,17.77,366.42,100.91,93.87,0.0,0.18,0.0,0.0,7.78,1.0603,0.0
2023-05-13 01:00:00,2023,5,13,1,0.0,5.8,0.0,17.69,363.92,100.85,93.97,0.0,0.84,0.0,0.0,8.99,1.056,0.0
2023-05-13 02:00:00,2023,5,13,2,0.0,5.21,0.0,17.59,367.17,100.77,94.25,0.0,1.71,0.0,0.0,9.78,1.0533,0.0
2023-05-13 03:00:00,2023,5,13,3,0.0,5.04,0.0,17.51,366.52,100.72,94.45,0.0,0.76,0.0,0.0,9.95,1.0527,0.0
2023-05-13 04:00:00,2023,5,13,4,0.0,5.03,0.0,17.55,363.08,100.7,94.27,0.0,0.23,0.0,0.0,10.01,1.0525,0.0
2023-05-13 05:00:00,2023,5,13,5,9.98,5.08,12.93,17.63,376.9,100.69,94.34,12.11,0.19,0.0,0.018,10.32,1.0514,21.69
2023-05-13 06:00:00,2023,5,13,6,74.47,5.44,113.57,17.95,385.88,100.68,93.53,64.54,0.1,21.14,0.115,12.12,1.0451,136.87
2023-05-13 07:00:00,2023,5,13,7,172.4,5.61,285.48,18.22,388.4,100.65,92.0,136.54,0.05,80.94,0.252,15.19,1.0343,304.41
2023-05-13 08:00:00,2023,5,13,8,300.95,4.57,474.2,18.55,393.3,100.68,90.37,220.93,0.28,71.67,0.418,21.1,1.0137,514.54
2023-05-13 09:00:00,2023,5,13,9,482.67,2.6,643.6,18.71,385.08,100.81,89.73,292.61,15.56,164.59,0.603,29.89,0.9829,765.56
2023-05-13 10:00:00,2023,5,13,10,493.52,3.32,775.58,18.7,384.12,100.79,89.99,332.84,41.75,117.07,0.643,29.14,0.9855,815.31
2023-05-13 11:00:00,2023,5,13,11,408.15,4.08,853.35,18.79,393.92,100.66,89.89,330.23,6.36,14.51,0.582,25.42,0.9985,727.41
2023-05-13 12:00:00,2023,5,13,12,341.45,2.49,877.47,18.97,397.88,100.63,89.51,254.07,1.36,20.84,0.469,25.91,0.9968,587.08
2023-05-13 13:00:00,2023,5,13,13,489.12,0.33,829.25,19.18,390.88,100.67,88.45,277.34,1.21,242.33,0.587,33.97,0.9686,757.25
2023-05-13 14:00:00,2023,5,13,14,470.52,1.7,726.08,19.07,395.08,100.78,89.95,309.62,9.09,85.99,0.603,31.22,0.9782,769.86
2023-05-13 15:00:00,2023,5,13,15,150.25,1.99,575.88,18.81,393.98,100.74,91.6,125.56,33.63,0.0,0.221,20.52,1.0157,271.64
2023-05-13 16:00:00,2023,5,13,16,159.93,2.62,398.08,18.52,392.05,100.75,92.92,139.05,30.37,1.57,0.24,19.59,1.0189,294.36
2023-05-13 17:00:00,2023,5,13,17,76.62,2.95,217.18,18.28,396.15,100.78,94.51,65.45,40.13,0.0,0.115,16.25,1.0306,139.9
2023-05-13 18:00:00,2023,5,13,18,34.38,2.29,72.45,18.07,388.55,100.74,95.57,30.32,89.24,0.0,0.053,15.71,1.0325,63.69
2023-05-13 19:00:00,2023,5,13,19,0.0,3.08,0.0,17.96,373.1,100.75,95.93,0.0,163.19,0.0,0.0,13.34,1.0408,0.0
2023-05-13 20:00:00,2023,5,13,20,0.0,4.65,0.0,18.01,378.08,100.87,95.52,0.0,113.34,0.0,0.0,11.04,1.0489,0.0
2023-05-13 21:00:00,2023,5,13,21,0.0,4.63,0.0,17.92,383.45,100.94,95.73,0.0,6.42,0.0,0.0,10.98,1.0491,0.0
2023-05-13 22:00:00,2023,5,13,22,0.0,5.87,0.0,17.87,383.5,100.9,94.83,0.0,0.25,0.0,0.0,9.07,1.0558,0.0
2023-05-13 23:00:00,2023,5,13,23,0.0,7.16,0.0,17.91,376.2,100.93,92.6,0.0,0.28,0.0,0.0,7.17,1.0624,0.0
2023-05-14 00:00:00,2023,5,14,0,0.0,7.38,0.0,17.88,372.73,100.92,89.87,0.0,0.05,0.0,0.0,6.81,1.0637,0.0
2023-05-14 01:00:00,2023,5,14,1,0.0,7.95,0.0,17.71,372.4,100.95,88.34,0.0,0.02,0.0,0.0,5.78,1.0673,0.0
2023-05-14 02:00:00,2023,5,14,2,0.0,8.68,0.0,17.36,376.5,100.98,88.16,0.0,0.36,0.0,0.0,4.34,1.0723,0.0
2023-05-14 03:00:00,2023,5,14,3,0.0,8.88,0.0,17.04,378.33,101.04,87.21,0.0,8.73,0.0,0.0,3.72,1.0745,0.0
2023-05-14 04:00:00,2023,5,14,4,0.0,7.46,0.0,16.92,364.2,100.99,84.59,0.0,21.42,0.0,0.0,5.73,1.0674,0.0
2023-05-14 05:00:00,2023,5,14,5,6.57,5.93,14.65,17.16,377.12,100.93,80.48,8.02,22.43,0.0,0.012,8.47,1.0579,14.32
2023-05-14 06:00:00,2023,5,14,6,50.65,7.2,119.35,17.34,375.02,101.08,80.26,43.5,47.89,6.47,0.079,8.12,1.0591,92.71
2023-05-14 07:00:00,2023,5,14,7,92.97,7.84,290.9,16.95,374.95,101.19,82.35,79.85,33.27,7.21,0.144,8.1,1.0592,170.17
2023-05-14 08:00:00,2023,5,14,8,117.78,6.63,480.45,16.78,375.27,101.23,80.5,101.12,9.79,0.0,0.181,10.52,1.0507,215.54
2023-05-14 09:00:00,2023,5,14,9,316.3,5.06,655.75,17.03,373.05,101.2,76.48,247.03,5.29,26.57,0.453,19.32,1.0199,555.13
2023-05-14 10:00:00,2023,5,14,10,320.23,4.26,791.72,17.49,377.1,101.18,73.46,257.5,7.74,13.8,0.462,21.11,1.0136,569.18
2023-05-14 11:00:00,2023,5,14,11,194.15,4.63,875.58,17.95,379.15,101.15,71.73,158.49,10.04,0.0,0.286,17.07,1.0277,347.38
2023-05-14 12:00:00,2023,5,14,12,165.07,5.48,848.25,18.21,378.52,101.14,71.72,130.45,16.08,13.22,0.241,15.15,1.0345,291.19
2023-05-14 13:00:00,2023,5,14,13,131.82,6.15,832.95,18.23,378.55,101.13,73.16,105.76,9.16,1.96,0.195,13.12,1.0416,234.07
2023-05-14 14:00:00,2023,5,14,14,127.55,6.28,741.78,18.16,377.85,101.12,74.24,95.23,1.61,28.96,0.183,12.73,1.043,219.62
2023-05-14 15:00:00,2023,5,14,15,110.35,6.28,594.1,18.08,377.73,101.1,74.6,87.97,0.28,28.4,0.164,12.11,1.0451,195.4
2023-05-14 16:00:00,2023,5,14,16,92.72,6.41,410.88,17.92,377.4,101.09,75.27,76.21,0.03,36.34,0.14,11.2,1.0483,166.4
2023-05-14 17:00:00,2023,5,14,17,54.17,6.56,222.85,17.74,376.27,101.09,76.21,45.06,0.04,10.07,0.082,9.59,1.0539,97.73
2023-05-14 18:00:00,2023,5,14,18,21.55,6.75,74.95,17.55,374.92,101.1,77.85,18.97,0.06,1.58,0.034,8.1,1.0592,39.89
2023-05-14 19:00:00,2023,5,14,19,0.0,6.71,0.0,17.36,369.02,101.12,79.05,0.0,0.22,0.0,0.0,7.3,1.062,0.0
2023-05-14 20:00:00,2023,5,14,20,0.0,6.63,0.0,17.28,371.23,101.13,78.89,0.0,0.23,0.0,0.0,7.34,1.0618,0.0
2023-05-14 21:00:00,2023,5,14,21,0.0,6.6,0.0,17.22,369.15,101.11,77.95,0.0,0.33,0.0,0.0,7.32,1.0619,0.0
2023-05-14 22:00:00,2023,5,14,22,0.0,6.97,0.0,17.22,367.92,101.07,77.18,0.0,0.25,0.0,0.0,6.76,1.0638,0.0
2023-05-14 23:00:00,2023,5,14,23,0.0,7.6,0.0,17.23,368.75,100.99,77.07,0.0,0.22,0.0,0.0,5.83,1.0671,0.0
2023-05-15 00:00:00,2023,5,15,0,0.0,8.14,0.0,17.17,361.6,100.89,78.03,0.0,0.39,0.0,0.0,4.96,1.0701,0.0
2023-05-15 01:00:00,2023,5,15,1,0.0,8.69,0.0,17.1,369.02,100.82,79.47,0.0,0.85,0.0,0.0,4.07,1.0733,0.0
2023-05-15 02:00:00,2023,5,15,2,0.0,8.85,0.0,17.03,363.85,100.77,80.69,0.0,1.53,0.0,0.0,3.76,1.0744,0.0
2023-05-15 03:00:00,2023,5,15,3,0.0,8.63,0.0,16.91,361.75,100.73,81.44,0.0,3.02,0.0,0.0,3.96,1.0736,0.0
2023-05-15 04:00:00,2023,5,15,4,0.0,8.28,0.0,16.8,363.45,100.7,81.65,0.0,4.37,0.0,0.0,4.38,1.0722,0.0
2023-05-15 05:00:00,2023,5,15,5,3.25,8.06,15.65,16.63,371.48,100.67,82.34,3.34,6.07,0.0,0.006,4.64,1.0713,6.48
2023-05-15 06:00:00,2023,5,15,6,28.9,7.78,135.23,16.55,372.73,100.65,82.49,25.32,10.47,0.33,0.046,5.78,1.0673,53.38
2023-05-15 07:00:00,2023,5,15,7,50.33,7.44,325.25,16.44,378.23,100.65,82.21,42.85,15.08,0.0,0.078,6.85,1.0635,91.76
2023-05-15 08:00:00,2023,5,15,8,99.38,6.95,525.53,16.42,376.35,100.65,81.81,85.32,14.93,0.0,0.154,9.1,1.0556,181.87
2023-05-15 09:00:00,2023,5,15,9,145.0,6.32,704.22,16.43,363.8,100.62,81.31,118.55,9.42,0.0,0.218,11.48,1.0473,259.61
2023-05-15 10:00:00,2023,5,15,10,296.52,5.98,840.38,16.6,360.2,100.58,80.23,240.79,3.92,0.0,0.436,16.9,1.0284,529.31
2023-05-15 11:00:00,2023,5,15,11,336.48,6.27,921.92,16.89,360.7,100.51,79.21,274.67,2.01,0.1,0.494,18.0,1.0245,602.03
2023-05-15 12:00:00,2023,5,15,12,294.42,7.11,943.9,17.2,370.48,100.45,78.68,237.04,1.94,0.11,0.433,15.74,1.0324,523.59
2023-05-15 13:00:00,2023,5,15,13,413.62,8.3,905.55,17.53,366.7,100.4,78.92,329.61,2.11,17.64,0.601,18.01,1.0245,732.28
2023-05-15 14:00:00,2023,5,15,14,380.05,9.32,806.2,17.84,364.98,100.36,80.48,300.7,4.18,30.95,0.555,15.74,1.0324,670.76
2023-05-15 15:00:00,2023,5,15,15,358.9,10.37,657.72,18.06,357.98,100.33,83.04,298.03,8.16,12.92,0.539,13.72,1.0395,647.03
2023-05-15 16:00:00,2023,5,15,16,275.98,11.38,473.73,18.24,358.52,100.32,83.55,239.76,9.1,4.16,0.428,9.79,1.0532,507.78
2023-05-15 17:00:00,2023,5,15,17,142.73,11.39,274.23,18.28,366.62,100.32,83.1,118.48,7.26,29.03,0.22,5.66,1.0677,257.28
2023-05-15 18:00:00,2023,5,15,18,43.72,10.93,91.47,18.2,373.52,100.3,83.28,37.02,5.05,45.53,0.069,3.17,1.0764,79.51
2023-05-15 19:00:00,2023,5,15,19,2.05,10.62,3.08,18.16,374.6,100.3,83.95,2.83,2.18,0.0,0.004,2.29,1.0795,4.79
2023-05-15 20:00:00,2023,5,15,20,0.0,10.69,0.0,18.18,381.27,100.29,84.52,0.0,1.28,0.0,0.0,2.14,1.08,0.0
2023-05-15 21:00:00,2023,5,15,21,0.0,10.92,0.0,18.19,376.77,100.28,84.84,0.0,1.47,0.0,0.0,1.81,1.0812,0.0
2023-05-15 22:00:00,2023,5,15,22,0.0,11.09,0.0,18.15,364.38,100.28,85.2,0.0,1.68,0.0,0.0,1.52,1.0822,0.0
2023-05-15 23:00:00,2023,5,15,23,0.0,11.39,0.0,18.08,347.5,100.28,85.12,0.0,2.6,0.0,0.0,0.99,1.084,0.0
2023-05-16 00:00:00,2023,5,16,0,0.0,11.64,0.0,17.96,350.83,100.26,85.44,0.0,3.39,0.0,0.0,0.5,1.0858,0.0
2023-05-16 01:00:00,2023,5,16,1,0.0,11.7,0.0,17.86,346.95,100.24,85.88,0.0,1.19,0.0,0.0,0.31,1.0864,0.0
2023-05-16 02:00:00,2023,5,16,2,0.0,11.51,0.0,17.76,344.25,100.23,86.57,0.0,1.23,0.0,0.0,0.5,1.0858,0.0
2023-05-16 03:00:00,2023,5,16,3,0.0,11.35,0.0,17.7,346.15,100.22,86.74,0.0,1.62,0.0,0.0,0.68,1.0851,0.0
2023-05-16 04:00:00,2023,5,16,4,0.0,11.33,0.0,17.73,339.52,100.23,86.58,0.0,2.06,0.0,0.0,0.73,1.0849,0.0
2023-05-16 05:00:00,2023,5,16,5,17.02,11.42,19.73,17.84,345.73,100.25,85.69,18.99,1.94,31.23,0.031,1.24,1.0832,35.38
2023-05-16 06:00:00,2023,5,16,6,130.35,11.57,166.73,18.03,353.3,100.3,84.56,63.73,1.99,290.34,0.165,4.75,1.0709,191.96
2023-05-16 07:00:00,2023,5,16,7,294.38,11.93,365.12,18.24,350.45,100.36,82.21,103.18,1.57,463.24,0.333,9.54,1.0541,394.13
2023-05-16 08:00:00,2023,5,16,8,479.75,12.32,561.95,18.41,347.62,100.41,78.59,150.65,1.04,540.09,0.519,14.92,1.0353,625.4
2023-05-16 09:00:00,2023,5,16,9,646.53,12.7,732.47,18.59,351.3,100.45,75.36,216.89,0.97,549.25,0.698,19.74,1.0184,856.22
2023-05-16 10:00:00,2023,5,16,10,762.88,12.91,861.1,18.77,357.05,100.49,74.25,281.02,0.91,551.2,0.833,23.24,1.0061,1034.57
2023-05-16 11:00:00,2023,5,16,11,821.25,12.92,937.33,19.0,362.83,100.52,73.51,320.16,0.65,519.07,0.833,25.28,0.999,1130.78
2023-05-16 12:00:00,2023,5,16,12,836.15,12.99,945.62,19.18,351.1,100.56,72.57,257.75,0.44,623.23,0.833,25.82,0.9971,1085.34
